Nombre,Latitud,Longitud,Municipio,Departamento,Provincia
PUNITAYOJ,"-27,04348","-63,53262",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
LOMAS BLANCAS,"-27,305112839","-63,860153198",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
EL NEGRITO,"-27,34479","-63,25253",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
LUJAN,"-27,28978","-63,24251",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
CAMPO VERDE,"-27,65396613","-63,88050185",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
CARDON ESQUINA,"-27,338086242","-63,502194177",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
MACHAGUAY HUANCHINA,"-27,474539591","-63,386959514",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
SANTA ROSA,"-27,357088089","-63,702415466",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
PUESTO DE MENA,"-27,498611872","-63,260694916",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
LA LOMA,"-27,723337173","-63,549942017",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
EL VIZCACHERAL,"-26,926557541","-63,481464386",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
LOTE LA CAÑADA,"-27,160297809","-63,537628044",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
SAN PABLO,"-27,45579816","-63,6869907",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
MONTE REDONDO,"-27,709957123","-63,225131989",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
SAN SALVADOR,"-27,77448","-63,67608",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
SAN ANTONIO,"-27,446943283","-63,629421234",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
VINAL ISLA,"-27,474915161","-63,551343447",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
MINERVA,"-27,539157866","-63,359055231",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
MADERAS,"-27,58983","-63,62389",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
KILOMETRO 30,"-27,384504413","-63,529676335",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
TUSCA POZO,"-27,61518","-63,47975",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
AGUAS COLORADAS,"-26,914608594","-63,529854431",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
CARTAVIO,"-27,534280854","-63,310876862",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
YACU HICHACUNA,"-27,789706839","-63,48728239",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
CALLEJON BAJADA,"-27,136919022","-63,645881653",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
LA BARROSA,"-26,97074912","-63,537667697",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
CAMPO Y CIELO,"-27,003761545","-63,67122358",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
JUME ESQUINA,"-27,66242218","-63,585025787",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
LA RAMADA,"-27,526100662","-63,69436",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
LA ESPERANZA,"-27,565508645","-63,562379757",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
EL QUEMADO,"-27,104530335","-63,528125763",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
LA GUARDIA,"-27,193929672","-63,704376221",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
SAN JORGE,"-27,2125","-63,53026",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
SAN ANDRES,"-27,233974457","-63,319221497",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
EL TABLEADO,"-27,01832","-63,61889",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
SAN FELIPE,"-27,111741034","-63,481993056",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
NUEVA ESPERANZA,"-27,230262537","-63,350463144",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
KILOMETRO CERO,"-27,107503874","-63,651025633",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
PAMPA MUYOJ,"-27,66341","-63,30203",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
QUIMILIOJ,"-27,56476662","-63,474078928",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
EL PIRUCHO,"-27,248385501","-63,584038404",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
COLONIA TOTORILLAS,"-27,15206","-63,56115",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
JUMIALITO,"-27,61191","-63,3426",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
JUMIAL GRANDE,"-27,43349597","-63,357595436",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
LA CANDELARIA,"-27,73765","-63,53751",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
TORO POZO,"-27,211755753","-63,826908112",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
POZO CAVADO,"-27,62615","-63,77616",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
EL ALBARDON,"-26,94692","-63,69406",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
SANTA RITA,"-27,231906891","-63,467456818",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
TABLADA DEL BOQUERON,"-27,184089399","-63,609085354",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
SAN FELIX,"-27,7382","-63,53778",AREA SIN GOBIERNO,FIGUEROA,SANTIAGO DEL ESTERO
ALICIA,"-31,938749168","-62,465794568",ALICIA,SAN JUSTO,CÓRDOBA
MONTE OSCURIDAD,"-30,4410853","-62,1031527",MONTE OSCURIDAD,SAN CRISTOBAL,SANTA FE
EMBAJADOR MARTINI,"-35,386185481","-64,283685726",EMBAJADOR MARTINI,REALICO,LA PAMPA
MINISTRO RAMOS MEXIA,"-40,508540013","-67,261920715",MINISTRO RAMOS MEXIA,9 DE JULIO,RÍO NEGRO
SAN LORENZO,"-32,752306955","-60,735620981",SAN LORENZO,SAN LORENZO,SANTA FE
FERNANDEZ,"-27,94540061","-63,829917018",FERNANDEZ,ROBLES,SANTIAGO DEL ESTERO
WASHINGTON,"-33,873367641","-64,688618221",WASHINGTON,RIO CUARTO,CÓRDOBA
BAJADA DEL DIABLO,"-42,882749674","-67,460104067",AREA SIN GOBIERNO,MARTIRES,CHUBUT
ZANJON MADRE,"-44,454898834","-67,609779358",AREA SIN GOBIERNO,MARTIRES,CHUBUT
RIO CHICO,"-44,223674774","-66,832000732",AREA SIN GOBIERNO,MARTIRES,CHUBUT
EL MIRASOL,"-43,285293271","-67,760311382",AREA SIN GOBIERNO,MARTIRES,CHUBUT
ALTO DE LAS PLUMAS,"-43,690174103","-67,194381714",AREA SIN GOBIERNO,MARTIRES,CHUBUT
EL HINOJO,"-35,5689707","-60,642929",9 DE JULIO,9 DE JULIO,BUENOS AIRES
EL FAISAN,"-35,3683186","-60,9667289",9 DE JULIO,9 DE JULIO,BUENOS AIRES
SANTOS UNZUE,"-35,7460764","-60,8568837",9 DE JULIO,9 DE JULIO,BUENOS AIRES
PATRICIOS,"-35,439552697","-60,717438471",9 DE JULIO,9 DE JULIO,BUENOS AIRES
GERENTE CILLEY,"-35,486415863","-60,496967316",9 DE JULIO,9 DE JULIO,BUENOS AIRES
LA AMALIA,"-35,48448","-61,02236",9 DE JULIO,9 DE JULIO,BUENOS AIRES
CAMPO LISAZO,"-35,2123744","-60,8652121",9 DE JULIO,9 DE JULIO,BUENOS AIRES
CAMBACERES,"-35,5545717","-61,1251051",9 DE JULIO,9 DE JULIO,BUENOS AIRES
LA CORONA,"-35,4017262","-61,4341763",9 DE JULIO,9 DE JULIO,BUENOS AIRES
EL TEJAR,"-35,2221692","-61,0460604",9 DE JULIO,9 DE JULIO,BUENOS AIRES
FAUZON,"-35,4015104","-61,0049863",9 DE JULIO,9 DE JULIO,BUENOS AIRES
GALO LLORENTE,"-35,492296081","-61,157490528",9 DE JULIO,9 DE JULIO,BUENOS AIRES
MARCELINO UGARTE,"-35,346266259","-60,745344683",9 DE JULIO,9 DE JULIO,BUENOS AIRES
12 DE OCTUBRE,"-35,60773078","-60,918292993",9 DE JULIO,9 DE JULIO,BUENOS AIRES
BACACAY,"-35,6497312","-61,0228986",9 DE JULIO,9 DE JULIO,BUENOS AIRES
CORBETT,"-35,838966","-60,9976508",9 DE JULIO,9 DE JULIO,BUENOS AIRES
NORUMBEGA,"-35,535739271","-60,792814363",9 DE JULIO,9 DE JULIO,BUENOS AIRES
ALFREDO DEMARCHI,"-35,292981954","-61,407254213",9 DE JULIO,9 DE JULIO,BUENOS AIRES
MOREA,"-35,55638801","-60,560594055",9 DE JULIO,9 DE JULIO,BUENOS AIRES
LAS PIEDRAS,"-35,3197754","-61,3053352",9 DE JULIO,9 DE JULIO,BUENOS AIRES
MULCAHY,"-35,4945652","-60,7094164",9 DE JULIO,9 DE JULIO,BUENOS AIRES
LOS PARAISOS,"-35,421506015","-60,933310459",9 DE JULIO,9 DE JULIO,BUENOS AIRES
LA AURORA,"-35,407946793","-61,21056682",9 DE JULIO,9 DE JULIO,BUENOS AIRES
LA BLANQUEADA,"-35,4752155","-60,9432715",9 DE JULIO,9 DE JULIO,BUENOS AIRES
DUDIGNAC,"-35,651192851","-60,70989628",9 DE JULIO,9 DE JULIO,BUENOS AIRES
MANUEL B. GONNET,"-35,520141451","-60,998948798",9 DE JULIO,9 DE JULIO,BUENOS AIRES
EL JABALI,"-35,4472945","-61,3554834",9 DE JULIO,9 DE JULIO,BUENOS AIRES
EL CHAJA,"-35,5575759","-60,9490628",9 DE JULIO,9 DE JULIO,BUENOS AIRES
EL ESPARTILLAR,"-35,3700003","-60,8655247",9 DE JULIO,9 DE JULIO,BUENOS AIRES
LA CENTRAL,"-35,739663","-61,0359567",9 DE JULIO,9 DE JULIO,BUENOS AIRES
VILLA GENERAL FOURNIER,"-35,498923949","-60,864720711",9 DE JULIO,9 DE JULIO,BUENOS AIRES
SAN JUAN,"-35,298229218","-61,094219208",9 DE JULIO,9 DE JULIO,BUENOS AIRES
KILOMETRO 234,"-35,3894624","-60,6043742",9 DE JULIO,9 DE JULIO,BUENOS AIRES
EL SOCAVON,"-35,2987902","-60,7536311",9 DE JULIO,9 DE JULIO,BUENOS AIRES
CARLOS MARIA NAON,"-35,239499382","-60,825135875",9 DE JULIO,9 DE JULIO,BUENOS AIRES
COLONIA LA RURAL,"-35,761188507","-60,967456818",9 DE JULIO,9 DE JULIO,BUENOS AIRES
9 DE JULIO,"-35,444743505","-60,884343336",9 DE JULIO,9 DE JULIO,BUENOS AIRES
SAN JOSE DE LA DORMIDA,"-30,354601839","-63,946652921",SAN JOSE DE LA DORMIDA,TULUMBA,CÓRDOBA
ALTO DE FLORES,"-30,3803854","-64,0417382",SAN JOSE DE LA DORMIDA,TULUMBA,CÓRDOBA
TIMBO NUEVO,"-26,7026752","-65,1227603",EL TIMBO,BURRUYACU,TUCUMÁN
EL CADILLAL,"-26,622077942","-65,178749084",EL TIMBO,BURRUYACU,TUCUMÁN
TIMBO VIEJO,"-26,6536836","-65,128162",EL TIMBO,BURRUYACU,TUCUMÁN
ALTA GRACIA,"-26,7339165","-65,1415319",EL TIMBO,BURRUYACU,TUCUMÁN
LAS SALINAS,"-26,7171675","-65,1453915",EL TIMBO,BURRUYACU,TUCUMÁN
COLONIA BIGAND,"-31,0667845","-61,7196223",COLONIA BIGAND,CASTELLANOS,SANTA FE
DISTRITO SAUCE AL NORTE,"-32,585036018","-59,163583908",AREA SIN GOBIERNO,TALA,ENTRE RÍOS
EL TROPEZON,"-32,45701122","-59,44822739",AREA SIN GOBIERNO,TALA,ENTRE RÍOS
ARROYO OBISPO,"-32,20845611","-59,19554277",AREA SIN GOBIERNO,TALA,ENTRE RÍOS
DISTRITO PUEBLO PRIMERO,"-32,279970461","-59,402556718",AREA SIN GOBIERNO,TALA,ENTRE RÍOS
DISTRITO RAICES AL SUD,"-32,161678865","-59,241093272",AREA SIN GOBIERNO,TALA,ENTRE RÍOS
ALDEA SANTA MARIA,"-33,694881609","-62,911475884",ALDEA SANTA MARIA,UNION,CÓRDOBA
LAS PIEDRITAS,"-31,519509114","-68,494610795",SANTA LUCIA,SANTA LUCIA,SAN JUAN
SANTA LUCIA,"-31,513035369","-68,456598878",SANTA LUCIA,SANTA LUCIA,SAN JUAN
BARRIO BERMEJITO,"-31,509735114","-68,502685795",SANTA LUCIA,SANTA LUCIA,SAN JUAN
LA LEGUA,"-31,562440001","-68,457100978",SANTA LUCIA,SANTA LUCIA,SAN JUAN
COLONIA RICHET ZAPATA,"-31,50466416","-68,48674263",SANTA LUCIA,SANTA LUCIA,SAN JUAN
ALTO DE SIERRA,"-31,526527896","-68,410601418",SANTA LUCIA,SANTA LUCIA,SAN JUAN
COLONIA GUTIERREZ,"-31,517396872","-68,454648793",SANTA LUCIA,SANTA LUCIA,SAN JUAN
VIDELA,"-30,946503263","-60,65644124",VIDELA,SAN JUSTO,SANTA FE
COLONIA SOL DE MAYO,"-30,9746796","-60,7028864",VIDELA,SAN JUSTO,SANTA FE
EMILIA,"-31,061095175","-60,746437948",EMILIA,LA CAPITAL,SANTA FE
SANTA ELENA,"-30,117475655","-63,843805471",SANTA ELENA,RIO SECO,CÓRDOBA
LAS TOSCAS,"-28,35407493","-59,2595521",LAS TOSCAS,GENERAL OBLIGADO,SANTA FE
CAMPO WINKLER,"-28,363339511","-59,294816791",LAS TOSCAS,GENERAL OBLIGADO,SANTA FE
ESTACION ROBLES,"-28,06690671","-63,923293649",ESTACION ROBLES,SAN MARTIN,SANTIAGO DEL ESTERO
SANTA RITA,"-24,660943985","-64,969657898",GENERAL GUEMES,GENERAL GUEMES,SALTA
LOS NOGALES,"-24,820159912","-64,936065674",GENERAL GUEMES,GENERAL GUEMES,SALTA
LA CUEVA,"-24,725179672","-64,81136322",GENERAL GUEMES,GENERAL GUEMES,SALTA
EL ALGARROBAL,"-24,656591453","-64,989156034",GENERAL GUEMES,GENERAL GUEMES,SALTA
LOS CORRALES,"-24,82418251","-65,016822815",GENERAL GUEMES,GENERAL GUEMES,SALTA
LAS HORQUETAS,"-24,930448532","-64,925491333",GENERAL GUEMES,GENERAL GUEMES,SALTA
EL ZAPALLAR,"-24,707696842","-64,962273583",GENERAL GUEMES,GENERAL GUEMES,SALTA
EL SALADILLO,"-24,58077804","-65,02158439",GENERAL GUEMES,GENERAL GUEMES,SALTA
YAQUIASME,"-24,595914034","-64,765839827",GENERAL GUEMES,GENERAL GUEMES,SALTA
OJO DE AGUA,"-24,619824167","-64,978912962",GENERAL GUEMES,GENERAL GUEMES,SALTA
MADRE VIEJA,"-24,59955","-64,93813",GENERAL GUEMES,GENERAL GUEMES,SALTA
AGUA BLANCA,"-24,75876236","-64,993942261",GENERAL GUEMES,GENERAL GUEMES,SALTA
LA TRAMPA (FINCA),"-24,891848059","-64,844863396",GENERAL GUEMES,GENERAL GUEMES,SALTA
PALOMITAS,"-24,899811161","-64,973895767",GENERAL GUEMES,GENERAL GUEMES,SALTA
GENERAL GUEMES,"-24,66844362","-65,049352775",GENERAL GUEMES,GENERAL GUEMES,SALTA
PUESTO VIEJO,"-24,714221954","-64,963157654",GENERAL GUEMES,GENERAL GUEMES,SALTA
LA CURVA,"-28,246686048","-61,447837201",GREGORIA PEREZ DE DENIS,9 DE JULIO,SANTA FE
GREGORIA PEREZ DE DENIS,"-28,229623061","-61,529752993",GREGORIA PEREZ DE DENIS,9 DE JULIO,SANTA FE
ENTRE RIOS,"-42,00974632","-71,57108275",LAGO PUELO,CUSHAMEN,CHUBUT
LAS GOLONDRINAS,"-42,01508878","-71,53317819",LAGO PUELO,CUSHAMEN,CHUBUT
LA ISLA,"-42,05838441","-71,60317404",LAGO PUELO,CUSHAMEN,CHUBUT
CERRO RADAL,"-42,03927359","-71,56551616",LAGO PUELO,CUSHAMEN,CHUBUT
LAGO PUELO,"-42,067292313","-71,598157563",LAGO PUELO,CUSHAMEN,CHUBUT
LA HORMIGA,"-38,5947277","-62,3863759",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
ALFEREZ SAN MARTIN,"-38,6321369","-62,5273682",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
VILLA OLGA,"-38,681953504","-62,391263024",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
COCHRANE,"-38,568805695","-62,005115509",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
GRÑNBEIN,"-38,74710795","-62,189116691",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
LOS MIRASOLES,"-38,46691","-62,00677",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
VILLA ESPORA,"-38,776506953","-62,185183354",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
INGENIERO WHITE,"-38,779467042","-62,262951249",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
VILLA ELISA,"-38,670402527","-62,45790863",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
PUERTO GALVAN,"-38,775447845","-62,303836823",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
VILLA BORDEAU,"-38,64726051","-62,320022342",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
POSTA ROLANDO,"-38,63051","-61,98783",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
BAHIA BLANCA,"-38,711403729","-62,25690895",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
CABILDO,"-38,483857208","-61,892601535",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
GENERAL DANIEL CERRI,"-38,713652485","-62,392422165",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
LA CARRINDANGA,"-38,6221779","-62,131838",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
SAN JOSE,"-38,509479523","-62,443370819",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
ALDEA ROMANA,"-38,683874619","-62,215956312",BAHIA BLANCA,BAHÍA BLANCA,BUENOS AIRES
LOMA BLANCA,"-22,463222636","-66,462864779",MINA PIRQUITAS,RINCONADA,JUJUY
SANTA ANA,"-22,454521179","-66,402671814",MINA PIRQUITAS,RINCONADA,JUJUY
LIVIARA,"-22,489698925","-66,267763782",MINA PIRQUITAS,RINCONADA,JUJUY
LOPIARA,"-22,52071822","-66,3379612",MINA PIRQUITAS,RINCONADA,JUJUY
RAMALLO,"-22,769493103","-66,454788208",MINA PIRQUITAS,RINCONADA,JUJUY
NUEVO PIRQUITAS,"-22,686993654","-66,456401678",MINA PIRQUITAS,RINCONADA,JUJUY
MINA PIRQUITAS,"-22,706184387","-66,473007202",MINA PIRQUITAS,RINCONADA,JUJUY
OROSMAYO,"-22,556492269","-66,351777197",MINA PIRQUITAS,RINCONADA,JUJUY
SALITRE,"-22,655412674","-66,395973206",MINA PIRQUITAS,RINCONADA,JUJUY
COYAGUAIMA,"-22,770443562","-66,440426994",MINA PIRQUITAS,RINCONADA,JUJUY
SANTA MARIA,"-30,92064282","-66,81158676",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
EL PORONGO,"-30,973163071","-66,568848726",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
NACATE,"-30,864038134","-66,405105608",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
UNQUILLAL,"-30,781792395","-66,360754339",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
LA CHIMENEA,"-30,683648725","-66,394908521",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
EL RETAMAL,"-30,76841442","-66,797520152",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
CASANGATE,"-30,767887432","-66,495544264",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
LOMA LARGA,"-30,808028496","-66,600817473",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
TOSQUEA,"-31,05044866","-66,84844944",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
PORTEZUELO,"-30,847619187","-66,71867985",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
SAN RAMON,"-30,604656134","-66,93203398",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
SOLCA,"-30,764498151","-66,443257231",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
SAN ANTONIO,"-31,090090721","-66,757186992",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
EL CHORRO,"-30,847011566","-66,388839722",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
QUEBRADA DEL VALLECITO,"-31,019265261","-66,534973903",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
LOS BARREALES,"-30,668270111","-67,217018127",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
SALANA,"-31,029016377","-66,620192727",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
LOS ALGARROBOS,"-30,939786534","-66,452905564",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
LAS BARRANCAS,"-30,9666251","-66,87625029",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
PULUCHAN,"-30,98085238","-66,67868087",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
MALANZAN,"-30,815543888","-66,619481495",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
TUANI,"-30,926399653","-66,516478742",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
SAN RAMON,"-30,607587814","-66,927009583",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
TRES CRUCES,"-30,742136204","-66,418858752",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
BALDE DE AMAYA,"-31,10558474","-67,04736475",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
SAN PEDRO,"-30,77070474","-66,96001978",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
ATILES,"-30,755954238","-66,668261739",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
SAN ROQUE,"-30,619609833","-67,191360474",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
EL POTRERO,"-30,92081105","-66,67668891",GENERAL JUAN F QUIROGA,GENERAL JUAN F QUIROGA,LA RIOJA
ZAVALLA,"-33,021569829","-60,879303488",ZAVALLA,ROSARIO,SANTA FE
CAMPO LA ELVIRA,"-33,079010075","-60,913799568",ZAVALLA,ROSARIO,SANTA FE
OBISPO ZAPATA,"-31,443393413","-68,543512275",ALBARDON,ALBARDON,SAN JUAN
LAS PIEDRITAS,"-31,3780763","-68,47526663",ALBARDON,ALBARDON,SAN JUAN
EL TOPON,"-31,424890955","-68,488716296",ALBARDON,ALBARDON,SAN JUAN
LAS TAPIAS,"-31,457411755","-68,565390069",ALBARDON,ALBARDON,SAN JUAN
FINCA EL SALADO,"-31,332291937","-68,421807706",ALBARDON,ALBARDON,SAN JUAN
CAMPO AFUERA,"-31,416532981","-68,531614338",ALBARDON,ALBARDON,SAN JUAN
EL RINCON,"-31,448094376","-68,542514134",ALBARDON,ALBARDON,SAN JUAN
LA CAÑADA,"-31,447564393","-68,481721329",ALBARDON,ALBARDON,SAN JUAN
VILLA AMPACAMA,"-31,386408574","-68,457241111",ALBARDON,ALBARDON,SAN JUAN
EL SALADO,"-31,326969147","-68,417236328",ALBARDON,ALBARDON,SAN JUAN
VILLA GENERAL SAN MARTIN,"-31,421071066","-68,490760571",ALBARDON,ALBARDON,SAN JUAN
TIERRA ADENTRO,"-31,36771686","-68,43951228",ALBARDON,ALBARDON,SAN JUAN
ALDAO,"-30,982347455","-61,743986935",COLONIA ALDAO,CASTELLANOS,SANTA FE
COLONIA ANA,"-30,144999839","-61,914791746",COLONIA ANA,SAN CRISTOBAL,SANTA FE
INDIA MUERTA,"-27,26621971","-60,95539584",LAS BREÑAS,9 DE JULIO,CHACO
2 DE MAYO,"-27,017018676","-61,187428084",LAS BREÑAS,9 DE JULIO,CHACO
LOS CERRITOS,"-26,91756154","-61,23172741",LAS BREÑAS,9 DE JULIO,CHACO
PAMPA LEGUIZAMON,"-26,86258581","-61,259204289",LAS BREÑAS,9 DE JULIO,CHACO
COLONIA GENERAL NECOCHEA,"-27,106695757","-61,189059139",LAS BREÑAS,9 DE JULIO,CHACO
PAMPA BRUGNOLI,"-26,972570601","-61,252343723",LAS BREÑAS,9 DE JULIO,CHACO
EL TRIANGULO,"-27,16600836","-60,86925645",LAS BREÑAS,9 DE JULIO,CHACO
LA SELVA,"-27,02545708","-61,0741431",LAS BREÑAS,9 DE JULIO,CHACO
PAMPA CASTRO,"-27,125465383","-61,025085822",LAS BREÑAS,9 DE JULIO,CHACO
RECOVECO,"-26,83873472","-61,419676315",LAS BREÑAS,9 DE JULIO,CHACO
CAMPO CANTON,"-27,06410428","-60,95162147",LAS BREÑAS,9 DE JULIO,CHACO
PAMPA SAN MARTIN,"-27,02410114","-61,14290665",LAS BREÑAS,9 DE JULIO,CHACO
PAMPA DEL ZORRO,"-26,90316486","-61,45348667",LAS BREÑAS,9 DE JULIO,CHACO
EL ESTERO,"-26,739954951","-61,562627472",LAS BREÑAS,9 DE JULIO,CHACO
EL PUCA,"-27,04047092","-61,28450918",LAS BREÑAS,9 DE JULIO,CHACO
PAMPA GOMEZ,"-26,85345272","-61,50797801",LAS BREÑAS,9 DE JULIO,CHACO
LAS BREÑAS,"-27,088516724","-61,083699309",LAS BREÑAS,9 DE JULIO,CHACO
PAMPA SUAREZ,"-26,91193443","-61,17340252",LAS BREÑAS,9 DE JULIO,CHACO
LA ESTERLINA,"-27,143011666","-60,902121591",LAS BREÑAS,9 DE JULIO,CHACO
PAMPA HERMOSA,"-26,732170985","-61,365361369",LAS BREÑAS,9 DE JULIO,CHACO
CURVA DE NOVOA,"-27,17127102","-60,96227931",LAS BREÑAS,9 DE JULIO,CHACO
PAMPA SANDI,"-26,949205308","-61,38561827",LAS BREÑAS,9 DE JULIO,CHACO
EL ARENAL,"-26,793365616","-61,444251104",LAS BREÑAS,9 DE JULIO,CHACO
LOTE NORASSI,"-27,203181267","-61,046948875",LAS BREÑAS,9 DE JULIO,CHACO
LOS ARENALES,"-26,703913393","-61,45770292",LAS BREÑAS,9 DE JULIO,CHACO
